name,index,index_f,index_r,start,end,score,K,K*kmax,strand,source,site_id,occupancy,tf,seq_start,seq_end,center,gene,coef,activation_contribution
CREB1,4,4,85,-188,-180,3.867458,0.0641298492137369,0.0589332938675429,-,Kang24_Table_S2,CREB14,0.0536218726877281,CREB1,6,14,10.0,synCRE_Promega_0,4.581173878631182,0.24565112248030677
CREB1,5,5,84,-186,-178,-2.622979,0.0040946964419542,0.0037628959317805,+,Kang24_Table_S2,CREB15,0.0032134960565133,CREB1,8,16,12.0,synCRE_Promega_0,4.581173878631182,0.014721584193183042
CREB1,6,6,83,-184,-176,-1.582366,0.0063648825856913,0.0058491248685894,+,Kang24_Table_S2,CREB16,0.0050510192752808,CREB1,10,18,14.0,synCRE_Promega_0,4.581173878631182,0.023139597564379003
CREB1,7,7,82,-182,-174,-1.1866,0.0075274488089697,0.0069174862902511,-,Kang24_Table_S2,CREB17,0.0059755402141915,CREB1,12,20,16.0,synCRE_Promega_0,4.581173878631182,0.027374988739964277
CREB1,8,8,81,-180,-172,2.448875999999999,0.0351487922796386,0.0323006233431382,+,Kang24_Table_S2,CREB18,0.0296241974066645,CREB1,14,22,18.0,synCRE_Promega_0,4.581173878631182,0.135713599334825
CREB1,9,9,80,-179,-171,2.549474999999999,0.0366800478415605,0.0337077985528645,-,Kang24_Table_S2,CREB19,0.0309147742403017,CREB1,15,23,19.0,synCRE_Promega_0,4.581173878631182,0.14162595621345028
CREB1,10,10,79,-178,-170,-2.546553,0.0042295205346583,0.0038867949892892,+,Kang24_Table_S2,CREB110,0.0035686575556424,CREB1,16,24,20.0,synCRE_Promega_0,4.581173878631182,0.016348640775688764
CREB1,11,11,78,-175,-167,-1.236061,0.0073712718624871,0.0067739646385517,-,Kang24_Table_S2,CREB111,0.0038151879254743,CREB1,19,27,23.0,synCRE_Promega_0,4.581173878631182,0.017478039266251952
CREB1,12,12,77,-173,-165,-2.852211,0.0037155396412507,0.0034144628786594,+,Kang24_Table_S2,CREB112,0.0007547134147946,CREB1,21,29,25.0,synCRE_Promega_0,4.581173878631182,0.0034574733817095615
CREB1,13,13,76,-171,-163,-0.3144929999999994,0.0108942130499706,0.0100114356575161,-,Kang24_Table_S2,CREB113,0.0023455520970588,CREB1,23,31,27.0,synCRE_Promega_0,4.581173878631182,0.010745381998014366
CREB1,14,14,75,-169,-161,-1.195631,0.0074986878335593,0.0068910558676544,-,Kang24_Table_S2,CREB114,0.0016203093775304,CREB1,25,33,29.0,synCRE_Promega_0,4.581173878631182,0.007422918995643419
CREB1,15,15,71,-167,-159,9.98721,0.8583383708135974,0.7887856912988075,+,Kang24_Table_S2,CREB115,0.1866368459864153,CREB1,27,35,31.0,synCRE_Promega_0,4.581173878631182,0.8550158436230767
CREB1,16,17,69,-166,-158,8.906303999999999,0.5428404689651077,0.4988531436288299,-,Kang24_Table_S2,CREB116,0.1161913433426094,CREB1,28,36,32.0,synCRE_Promega_0,4.581173878631182,0.5322927470442292
CREB1,17,21,68,-164,-156,-2.016086999999999,0.0052959730298467,0.0048668309486011,+,Kang24_Table_S2,CREB117,0.0011296000660629,CREB1,30,38,34.0,synCRE_Promega_0,4.581173878631182,0.005174894315947415
CREB1,18,22,67,-159,-151,0.8070129999999998,0.0175249309706365,0.0161048547527178,-,Kang24_Table_S2,CREB118,0.0081627035258296,CREB1,35,43,39.0,synCRE_Promega_0,4.581173878631182,0.037394764171541216
CREB1,19,23,66,-157,-149,-1.229867,0.0073906510180389,0.0067917734667813,+,Kang24_Table_S2,CREB119,0.004655412867921,CREB1,37,45,41.0,synCRE_Promega_0,4.581173878631182,0.02132725582476316
CREB1,20,24,65,-154,-146,-0.7602670000000004,0.0090184597163387,0.0082876779411129,-,Kang24_Table_S2,CREB120,0.0080004875950208,CREB1,40,48,44.0,synCRE_Promega_0,4.581173878631182,0.036651624786622095
CREB1,21,25,64,-150,-142,-1.100523,0.0078071749372267,0.007174545714546,+,Kang24_Table_S2,CREB121,0.0057068288588084,CREB1,44,52,48.0,synCRE_Promega_0,4.581173878631182,0.02614397529779164
CREB1,22,26,63,-149,-141,-1.239047,0.0073619477313623,0.0067653960582981,-,Kang24_Table_S2,CREB122,0.005406901275245,CREB1,45,53,49.0,synCRE_Promega_0,4.581173878631182,0.02476995488649002
CREB1,23,27,62,-148,-140,-2.709058,0.0039479827174687,0.003628070680427,+,Kang24_Table_S2,CREB123,0.0028747721563919,CREB1,46,54,50.0,synCRE_Promega_0,4.581173878631182,0.013169831109878807
CREB1,24,28,61,-146,-138,-2.145255,0.0050137993512778,0.0046075223033342,-,Kang24_Table_S2,CREB124,0.0036173502799339,CREB1,48,56,52.0,synCRE_Promega_0,4.581173878631182,0.016571710612292376
CREB1,25,29,60,-145,-137,-0.4723410000000003,0.0101891342945729,0.0093634906833571,+,Kang24_Table_S2,CREB125,0.0073512450759251,CREB1,49,57,53.0,synCRE_Promega_0,4.581173878631182,0.03367733191724417
CREB1,26,30,59,-144,-136,-0.3496080000000001,0.0107332555162556,0.0098635207980408,+,Kang24_Table_S2,CREB126,0.0077438170389555,CREB1,50,58,54.0,synCRE_Promega_0,4.581173878631182,0.035475772339762006
CREB1,27,31,58,-143,-135,6.817365999999999,0.223931468165617,0.2057859044017177,-,Kang24_Table_S2,CREB127,0.1615618221436119,CREB1,51,59,55.0,synCRE_Promega_0,4.581173878631182,0.7401427993883717
CREB1,28,32,57,-141,-133,-0.6043909999999998,0.009634471975965,0.0088537736355153,+,Kang24_Table_S2,CREB128,0.0069809809356143,CREB1,53,61,57.0,synCRE_Promega_0,4.581173878631182,0.0319810875094585
CREB1,29,33,56,-140,-132,0.2736540000000001,0.0139787748668138,0.0128460499632314,-,Kang24_Table_S2,CREB129,0.0082464871958619,CREB1,54,62,58.0,synCRE_Promega_0,4.581173878631182,0.037778591732149036
CREB1,30,34,55,-139,-131,-0.260085,0.0111483847856006,0.0102450114069114,+,Kang24_Table_S2,CREB130,0.005747353819774,CREB1,55,63,59.0,synCRE_Promega_0,4.581173878631182,0.02632962719039979
CREB1,31,35,54,-135,-127,1.110641,0.0199320444763915,0.0183169155847086,-,Kang24_Table_S2,CREB131,0.0069497964499929,CREB1,59,67,63.0,synCRE_Promega_0,4.581173878631182,0.03183822595851119
CREB1,32,36,53,-134,-126,-1.587313,0.0063515495821262,0.0058368722619347,+,Kang24_Table_S2,CREB132,0.0022146236323172,CREB1,60,68,64.0,synCRE_Promega_0,4.581173878631182,0.010145575935370865
CREB1,33,37,52,-133,-125,-0.2012309999999997,0.0114300073426989,0.0105038135890573,-,Kang24_Table_S2,CREB133,0.0039890702022233,CREB1,61,69,65.0,synCRE_Promega_0,4.581173878631182,0.018274624210451385
CREB1,34,38,48,-131,-123,9.843071,0.8074649298303552,0.7420346154070478,+,Kang24_Table_S2,CREB134,0.2855643022701417,CREB1,63,71,67.0,synCRE_Promega_0,4.581173878631182,1.3082197222295122
CREB1,35,40,47,-130,-122,4.381909,0.079756595968934,0.0732937776361596,-,Kang24_Table_S2,CREB135,0.0282063478398935,CREB1,64,72,68.0,synCRE_Promega_0,4.581173878631182,0.12921818393570517
CREB1,36,43,46,-128,-120,-1.366559,0.006974591422562,0.0064094279177541,+,Kang24_Table_S2,CREB136,0.0024372908076268,CREB1,66,74,70.0,synCRE_Promega_0,4.581173878631182,0.011165652982527793
CREB1,37,44,45,-126,-118,-1.334199,0.0070709211343229,0.0064979518622353,-,Kang24_Table_S2,CREB137,0.0024785674997294,CREB1,68,76,72.0,synCRE_Promega_0,4.581173878631182,0.011354748686184525
CREB1,38,45,44,-124,-116,-1.728162,0.0059834338950602,0.0054985856414436,+,Kang24_Table_S2,CREB138,0.0021063690415321,CREB1,70,78,74.0,synCRE_Promega_0,4.581173878631182,0.009649642831824255
CREB1,39,46,43,-122,-114,0.5511260000000004,0.0157235109615184,0.0144494069997939,-,Kang24_Table_S2,CREB139,0.0096564407408724,CREB1,72,80,76.0,synCRE_Promega_0,4.581173878631182,0.044237834082634576
CREB1,40,47,42,-120,-112,-1.123956,0.00773001042172,0.0071036339764979,+,Kang24_Table_S2,CREB140,0.0058280353440593,CREB1,74,82,78.0,synCRE_Promega_0,4.581173878631182,0.026699243281943758
CREB1,41,48,41,-119,-111,0.922563,0.0184046754742222,0.0169133119999097,-,Kang24_Table_S2,CREB141,0.0138761907562658,CREB1,75,83,79.0,synCRE_Promega_0,4.581173878631182,0.06356924262750835
CREB1,42,49,40,-117,-109,-1.24027,0.0073581321775766,0.0067618896855983,-,Kang24_Table_S2,CREB142,0.005545782783702,CREB1,77,85,81.0,synCRE_Promega_0,4.581173878631182,0.025406195225258124
CREB1,43,51,38,-111,-103,-1.887222,0.005593308837454,0.0051400731087169,-,Kang24_Table_S2,CREB143,0.002472517812569,CREB1,83,91,87.0,synCRE_Promega_0,4.581173878631182,0.011327034017391411
CREB1,44,52,37,-109,-101,8.287079,0.4175204528281375,0.383688030517925,+,Kang24_Table_S2,CREB144,0.1850636353261793,CREB1,85,93,89.0,synCRE_Promega_0,4.581173878631182,0.8478086920408194
CREB1,45,53,36,-108,-100,8.287079,0.4175204528281375,0.383688030517925,-,Kang24_Table_S2,CREB145,0.1850636353261793,CREB1,86,94,90.0,synCRE_Promega_0,4.581173878631182,0.8478086920408194
CREB1,46,54,35,-106,-98,-1.887222,0.005593308837454,0.0051400731087169,+,Kang24_Table_S2,CREB146,0.0031963048736238,CREB1,88,96,92.0,synCRE_Promega_0,4.581173878631182,0.014642828395186894
CREB1,47,55,34,-102,-94,-2.599271,0.0041360536912964,0.0038009019299065,-,Kang24_Table_S2,CREB147,0.002372916408653,CREB1,92,100,96.0,synCRE_Promega_0,4.581173878631182,0.010870742667496438
CREB1,48,56,33,-93,-85,-2.47453,0.0043606377165447,0.0040072875135339,-,Kang24_Table_S2,CREB148,0.0038993671251599,CREB1,101,109,105.0,synCRE_Promega_0,4.581173878631182,0.0178636788169757
CREB1,49,57,32,-92,-84,-2.19239,0.0049146179924845,0.004516377785834,+,Kang24_Table_S2,CREB149,0.0043947470710313,CREB1,102,110,106.0,synCRE_Promega_0,4.581173878631182,0.020133100484999486
CREB1,50,58,31,-90,-82,0.6664189999999998,0.0165110261078415,0.0151731083980105,+,Kang24_Table_S2,CREB150,0.0147644809297732,CREB1,104,112,108.0,synCRE_Promega_0,4.581173878631182,0.06763865436702521
CREB1,51,59,30,-89,-81,-2.478743,0.0043528572669369,0.0040001375275479,-,Kang24_Table_S2,CREB151,0.0038724369024398,CREB1,105,113,109.0,synCRE_Promega_0,4.581173878631182,0.017740306784104657
CREB1,52,60,29,-82,-74,-1.870861,0.0056322345383586,0.0051758445910849,+,Kang24_Table_S2,CREB152,0.0051113452615959,CREB1,112,120,116.0,synCRE_Promega_0,4.581173878631182,0.023415961397088403
CREB1,53,61,28,-80,-72,-2.765937,0.0038539339331386,0.0035416428357842,+,Kang24_Table_S2,CREB153,0.0034914123115346,CREB1,114,122,118.0,synCRE_Promega_0,4.581173878631182,0.01599476688113362
CREB1,54,62,27,-73,-65,-1.555194,0.0064386163556578,0.0059168838604889,+,Kang24_Table_S2,CREB154,0.005608843297558,CREB1,121,129,125.0,synCRE_Promega_0,4.581173878631182,0.025695086404108287
CREB1,55,63,26,-67,-59,0.8795440000000001,0.0180721034432978,0.0166076888701052,+,Kang24_Table_S2,CREB155,0.015569611468016,CREB1,127,135,131.0,synCRE_Promega_0,4.581173878631182,0.07132709735771138
CREB1,56,64,25,-66,-58,2.23346,0.032081451722217,0.0294818348276704,-,Kang24_Table_S2,CREB156,0.0275427877339087,CREB1,128,136,132.0,synCRE_Promega_0,4.581173878631182,0.12617829971126585
CREB1,57,65,24,-63,-55,-1.613017,0.0062827211999042,0.0057736211655162,-,Kang24_Table_S2,CREB157,0.0054256877829957,CREB1,131,139,135.0,synCRE_Promega_0,4.581173878631182,0.02485601914506823
CREB1,58,66,23,-62,-54,-0.5706220000000004,0.0097733741650645,0.0089814203340403,+,Kang24_Table_S2,CREB158,0.008440176655753,CREB1,132,140,136.0,synCRE_Promega_0,4.581173878631182,0.03866591682636832
CREB1,59,67,22,-59,-51,-2.735061,0.0039047055942588,0.0035883003792156,+,Kang24_Table_S2,CREB159,0.0033385547758871,CREB1,135,143,139.0,synCRE_Promega_0,4.581173878631182,0.015294499931673361
CREB1,60,68,21,-54,-46,2.063248,0.029848280626483,0.0274296215439193,+,Kang24_Table_S2,CREB160,0.0259300911696966,CREB1,140,148,144.0,synCRE_Promega_0,4.581173878631182,0.11879025633713913
CREB1,61,69,20,-51,-43,-2.159556,0.0049834975370585,0.0045796758988283,+,Kang24_Table_S2,CREB161,0.0042886319927157,CREB1,143,151,147.0,synCRE_Promega_0,4.581173878631182,0.019646968860091155
CREB1,62,70,19,-50,-42,-1.129989,0.0077102676024542,0.0070854909528697,-,Kang24_Table_S2,CREB162,0.0066351994891929,CREB1,144,152,148.0,synCRE_Promega_0,4.581173878631182,0.030397002579397474
CREB1,63,71,18,-48,-40,-0.3598230000000001,0.010686880840236,0.009820903944214,+,Kang24_Table_S2,CREB163,0.0091581338827165,CREB1,146,154,150.0,synCRE_Promega_0,4.581173878631182,0.04195500372050799
CREB1,64,72,17,-47,-39,-1.603814,0.0063072782132447,0.0057961882805407,-,Kang24_Table_S2,CREB164,0.0054050287615222,CREB1,147,155,151.0,synCRE_Promega_0,4.581173878631182,0.024761376575535753
CREB1,65,73,16,-46,-38,-1.524027,0.0065242433044102,0.0059955723058179,-,Kang24_Table_S2,CREB165,0.0057220395260317,CREB1,148,156,152.0,synCRE_Promega_0,4.581173878631182,0.026213658009151573
CREB1,66,74,15,-45,-37,-1.136439,0.0076892159319025,0.007066145136495,+,Kang24_Table_S2,CREB166,0.0067437701866203,CREB1,149,157,153.0,synCRE_Promega_0,4.581173878631182,0.030894383822436648
CREB1,67,75,14,-42,-34,-2.300423,0.0046946339913521,0.0043142194782152,+,Kang24_Table_S2,CREB167,0.0040878923626493,CREB1,152,160,156.0,synCRE_Promega_0,4.581173878631182,0.018727345710424878
CREB1,68,76,13,-39,-31,-2.546001,0.0042305102994177,0.0038877045516559,-,Kang24_Table_S2,CREB168,0.0037240008628708,CREB1,155,163,159.0,synCRE_Promega_0,4.581173878631182,0.01706029547698369
CREB1,69,77,12,-36,-28,1.169881,0.0204388975425813,0.0187826974485935,-,Kang24_Table_S2,CREB169,0.0181689583558978,CREB1,158,166,162.0,synCRE_Promega_0,4.581173878631182,0.08323515742197675
CREB1,70,78,11,-34,-26,-1.786334,0.0058376961814418,0.0053646573130668,+,Kang24_Table_S2,CREB170,0.0039556946108895,CREB1,160,168,164.0,synCRE_Promega_0,4.581173878631182,0.018121724823249113
CREB1,71,79,10,-31,-23,-2.615672,0.0041073988053593,0.0037745690001651,-,Kang24_Table_S2,CREB171,0.0027779003986299,CREB1,163,171,167.0,synCRE_Promega_0,4.581173878631182,0.012726044743642445
CREB1,72,81,8,-24,-16,-1.513153,0.0065543852812207,0.0060232718248234,+,Kang24_Table_S2,CREB172,0.0043305524840001,CREB1,170,178,174.0,synCRE_Promega_0,4.581173878631182,0.01983901391974264
CREB1,73,82,7,-22,-14,-0.1874330000000002,0.0114970551039937,0.0105654283514183,+,Kang24_Table_S2,CREB173,0.0075675214824362,CREB1,172,180,176.0,synCRE_Promega_0,4.581173878631182,0.03466813174131704
CREB1,74,83,6,-21,-13,2.837782,0.0414481307419094,0.0380895152447989,-,Kang24_Table_S2,CREB174,0.0271877361750866,CREB1,173,181,177.0,synCRE_Promega_0,4.581173878631182,0.12455174678442277
CREB1,75,84,5,-16,-8,-0.95734,0.0082956950167808,0.0076234801461958,-,Kang24_Table_S2,CREB175,0.0071792274506083,CREB1,178,186,182.0,synCRE_Promega_0,4.581173878631182,0.032889289265478676
CREB1,76,85,4,-14,-6,-2.790272,0.0038143837443499,0.0035052974688922,+,Kang24_Table_S2,CREB176,0.0033271028450488,CREB1,180,188,184.0,synCRE_Promega_0,4.581173878631182,0.01524203664525705
CREB1,77,86,3,-13,-5,-2.298936,0.0046975940515813,0.0043169396795176,+,Kang24_Table_S2,CREB177,0.004192712128625,CREB1,181,189,185.0,synCRE_Promega_0,4.581173878631182,0.019207543284276988
CREB1,78,87,2,-10,-2,-2.026807,0.0052719623116568,0.004844765861463,-,Kang24_Table_S2,CREB178,0.0047053491815234,CREB1,184,192,188.0,synCRE_Promega_0,4.581173878631182,0.02155602276023361
CREB1,79,88,1,-9,-1,-2.072562,0.00517069785052,0.0047517070390943,+,Kang24_Table_S2,CREB179,0.0046149682908494,CREB1,185,193,189.0,synCRE_Promega_0,4.581173878631182,0.02114197218475046
CREB1,80,89,0,-6,2,-2.000852,0.0053302847317898,0.0048983623125214,+,Kang24_Table_S2,CREB180,0.0048086162529669,CREB1,188,196,192.0,synCRE_Promega_0,4.581173878631182,0.022029107170453314
CREM,0,16,72,-168,-159,11.981383,0.1012935841879214,0.4023570366134074,+,Kang24_Table_S2,CREM0,0.0946071098625391,CREM,26,35,30.5,synCRE_Promega_0,0.01421182803099368,0.001344539975875732
CREM,1,18,70,-166,-157,11.501112,0.0747087153104416,0.296756971751903,-,Kang24_Table_S2,CREM1,0.0691197231780774,CREM,28,37,32.5,synCRE_Promega_0,0.01421182803099368,0.000982317619356724
CREM,2,39,49,-132,-123,11.319911,0.0666023613723094,0.2645570197565701,+,Kang24_Table_S2,CREM2,0.1009826131608528,CREM,62,71,66.5,synCRE_Promega_0,0.01421182803099368,0.0014351475323623993
ATF1,0,45,39,-116,-107,3.268605,0.5478647083345554,0.3015006166768866,+,Kang24_Table_S2,ATF10,0.1407593215011501,ATF1,78,87,82.5,scanmut_single_pos_14_A,0.9381296694999692,0.13205049575891384
ATF1,1,75,9,-28,-19,3.787173,0.6079646096208313,0.3345747625825708,-,Kang24_Table_S2,ATF11,0.2392938103635372,ATF1,166,175,170.5,scanmut_single_pos_14_A,0.9381296694999692,0.22448862322973345
ATF7,0,36,50,-133,-120,6.130579000000001,0.0517339360418955,0.2067831190059215,+,Kang24_Table_S2,ATF70,0.0771889164464814,ATF7,61,74,67.5,scanmut_single_pos_14_A,0.2845944271313537,0.0219675354569763
ATF7,1,37,51,-133,-120,7.580661000000001,0.0691460916736756,0.2763803722912737,-,Kang24_Table_S2,ATF71,0.1031684867062463,ATF7,61,74,67.5,scanmut_single_pos_14_A,0.2845944271313537,0.029361176372172844
CREB1,0,0,84,-193,-185,-1.655342,0.006171007691816,0.0056709600009906,-,Kang24_Table_S2,CREB10,0.005221304220207,CREB1,1,9,5.0,scanmut_single_pos_14_A,4.581173878631182,0.02391970250599906
CREB1,1,1,83,-192,-184,-0.4580650000000002,0.0102509799930517,0.0094203249152722,+,Kang24_Table_S2,CREB11,0.0086733784451381,CREB1,2,10,6.0,scanmut_single_pos_14_A,4.581173878631182,0.0397342547723494
CREB1,2,2,82,-191,-183,-2.194604,0.0049100078476518,0.0045121412092081,+,Kang24_Table_S2,CREB12,0.0041319101744688,CREB1,3,11,7.0,scanmut_single_pos_14_A,4.581173878631182,0.018928998960126873
CREB1,3,3,81,-189,-181,-2.01651,0.0052950235228749,0.0048659583818621,+,Kang24_Table_S2,CREB13,0.0044274584756169,CREB1,5,13,9.0,scanmut_single_pos_14_A,4.581173878631182,0.020282957117220373
CREB1,4,4,80,-188,-180,3.867458,0.0641298492137369,0.0589332938675429,-,Kang24_Table_S2,CREB14,0.0536224708379074,CREB1,6,14,10.0,scanmut_single_pos_14_A,4.581173878631182,0.2456538627102837
CREB1,5,5,79,-186,-178,-2.622979,0.0040946964419542,0.0037628959317805,+,Kang24_Table_S2,CREB15,0.0032144234193707,CREB1,8,16,12.0,scanmut_single_pos_14_A,4.581173878631182,0.014725832603681377
CREB1,6,6,78,-184,-176,-1.582366,0.0063648825856913,0.0058491248685894,+,Kang24_Table_S2,CREB16,0.0050525963613286,CREB1,10,18,14.0,scanmut_single_pos_14_A,4.581173878631182,0.023146822469785538
CREB1,7,7,77,-182,-174,-1.1866,0.0075274488089697,0.0069174862902511,-,Kang24_Table_S2,CREB17,0.0059620396463888,CREB1,12,20,16.0,scanmut_single_pos_14_A,4.581173878631182,0.02731314029139986
CREB1,8,8,76,-180,-172,2.448875999999999,0.0351487922796386,0.0323006233431382,+,Kang24_Table_S2,CREB18,0.029498922381068,CREB1,14,22,18.0,scanmut_single_pos_14_A,4.581173878631182,0.13513969265991746
CREB1,9,9,75,-179,-171,2.549474999999999,0.0366800478415605,0.0337077985528645,-,Kang24_Table_S2,CREB19,0.0307840416138241,CREB1,15,23,19.0,scanmut_single_pos_14_A,4.581173878631182,0.14102704731994625
CREB1,10,10,74,-178,-170,-2.546553,0.0042295205346583,0.0038867949892892,+,Kang24_Table_S2,CREB110,0.0035478166837425,CREB1,16,24,20.0,scanmut_single_pos_14_A,4.581173878631182,0.016253165117733046
CREB1,11,11,73,-175,-167,-1.236061,0.0073712718624871,0.0067739646385517,-,Kang24_Table_S2,CREB111,0.0061978830764789,CREB1,19,27,23.0,scanmut_single_pos_14_A,4.581173878631182,0.028393580052775404
CREB1,12,12,72,-173,-165,-2.852211,0.0037155396412507,0.0034144628786594,+,Kang24_Table_S2,CREB112,0.0025872501504681,CREB1,21,29,25.0,scanmut_single_pos_14_A,4.581173878631182,0.011852642806809054
CREB1,13,13,71,-171,-163,-2.014624,0.0052992583350532,0.0048698500397038,-,Kang24_Table_S2,CREB113,0.0039299094110731,CREB1,23,31,27.0,scanmut_single_pos_14_A,4.581173878631182,0.018003598339394935
CREB1,14,14,70,-169,-161,-2.637395,0.0040697510010187,0.0037399718641376,-,Kang24_Table_S2,CREB114,0.0030289962679626,CREB1,25,33,29.0,scanmut_single_pos_14_A,4.581173878631182,0.013876358581261598
CREB1,15,15,69,-167,-159,5.323435,0.1188759926312712,0.1092432602513263,+,Kang24_Table_S2,CREB115,0.089033048543914,CREB1,27,35,31.0,scanmut_single_pos_14_A,4.581173878631182,0.4078758763242808
CREB1,16,16,68,-166,-158,5.290374999999999,0.1172217146976167,0.107723031390695,-,Kang24_Table_S2,CREB116,0.0864227047687706,CREB1,28,36,32.0,scanmut_single_pos_14_A,4.581173878631182,0.3959174376073464
CREB1,17,17,67,-159,-151,0.8070129999999998,0.0175249309706365,0.0161048547527178,-,Kang24_Table_S2,CREB117,0.014270252815331,CREB1,35,43,39.0,scanmut_single_pos_14_A,4.581173878631182,0.06537450943905745
CREB1,18,18,66,-157,-149,-1.229867,0.0073906510180389,0.0067917734667813,+,Kang24_Table_S2,CREB118,0.0065582870213272,CREB1,37,45,41.0,scanmut_single_pos_14_A,4.581173878631182,0.030044653190670068
CREB1,19,19,65,-154,-146,-0.7602670000000004,0.0090184597163387,0.0082876779411129,-,Kang24_Table_S2,CREB119,0.0079355681567185,CREB1,40,48,44.0,scanmut_single_pos_14_A,4.581173878631182,0.03635421755165619
CREB1,20,20,64,-150,-142,-1.100523,0.0078071749372267,0.007174545714546,+,Kang24_Table_S2,CREB120,0.0056962055178534,CREB1,44,52,48.0,scanmut_single_pos_14_A,4.581173878631182,0.0260953079257048
CREB1,21,21,63,-149,-141,-1.239047,0.0073619477313623,0.0067653960582981,-,Kang24_Table_S2,CREB121,0.005407315404191,CREB1,45,53,49.0,scanmut_single_pos_14_A,4.581173878631182,0.024771852083199822
CREB1,22,22,62,-148,-140,-2.709058,0.0039479827174687,0.003628070680427,+,Kang24_Table_S2,CREB122,0.0028749923428356,CREB1,46,54,50.0,scanmut_single_pos_14_A,4.581173878631182,0.013170839822263114
CREB1,23,23,61,-146,-138,-2.145255,0.0050137993512778,0.0046075223033342,-,Kang24_Table_S2,CREB123,0.003617386926367,CREB1,48,56,52.0,scanmut_single_pos_14_A,4.581173878631182,0.016571878495974437
CREB1,24,24,60,-145,-137,-0.4723410000000003,0.0101891342945729,0.0093634906833571,+,Kang24_Table_S2,CREB124,0.0073513195494735,CREB1,49,57,53.0,scanmut_single_pos_14_A,4.581173878631182,0.03367767309351875
CREB1,25,25,59,-144,-136,-0.3496080000000001,0.0107332555162556,0.0098635207980408,+,Kang24_Table_S2,CREB125,0.0077438954895482,CREB1,50,58,54.0,scanmut_single_pos_14_A,4.581173878631182,0.035476131735568045
CREB1,26,26,58,-143,-135,6.817365999999999,0.223931468165617,0.2057859044017177,-,Kang24_Table_S2,CREB126,0.1615634588843351,CREB1,51,59,55.0,scanmut_single_pos_14_A,4.581173878631182,0.7401502975822188
CREB1,27,27,57,-141,-133,-0.6043909999999998,0.009634471975965,0.0088537736355153,+,Kang24_Table_S2,CREB127,0.0069809634458128,CREB1,53,61,57.0,scanmut_single_pos_14_A,4.581173878631182,0.03198100738563672
CREB1,28,28,56,-140,-132,0.2736540000000001,0.0139787748668138,0.0128460499632314,-,Kang24_Table_S2,CREB128,0.0082464688427164,CREB1,54,62,58.0,scanmut_single_pos_14_A,4.581173878631182,0.03777850765319828
CREB1,29,29,55,-139,-131,-0.260085,0.0111483847856006,0.0102450114069114,+,Kang24_Table_S2,CREB129,0.0057473410286281,CREB1,55,63,59.0,scanmut_single_pos_14_A,4.581173878631182,0.02632956859193632
CREB1,30,30,54,-135,-127,1.110641,0.0199320444763915,0.0183169155847086,-,Kang24_Table_S2,CREB130,0.0069497967952313,CREB1,59,67,63.0,scanmut_single_pos_14_A,4.581173878631182,0.03183822754010833
