name,index,index_f,index_r,start,end,score,K,K*kmax,strand,source,site_id,occupancy,tf,seq_start,seq_end,center,gene,coef,activation_contribution
CREM,4,11,12,-132,-123,11.319911,0.4253351355551359,0.0306853793919787,+,Kang24_Table_S2,CREM4,0.0183269070100531,CREM,62,71,66.5,synCRE_Promega_0,19.90891484377025,0.36486883101284323
CREM,5,13,10,-130,-121,2.651843,0.0751157634816747,0.0054191518830086,-,Kang24_Table_S2,CREM5,0.003236599794468,CREM,64,73,68.5,synCRE_Promega_0,19.90891484377025,0.0644371896914277
CREM,6,18,7,-110,-101,10.93871,0.394108774700041,0.0284325847136862,+,Kang24_Table_S2,CREM6,0.0188552144277407,CREM,84,93,88.5,synCRE_Promega_0,19.90891484377025,0.3753868584029178
CREM,7,20,5,-108,-99,10.93871,0.394108774700041,0.0284325847136862,-,Kang24_Table_S2,CREM7,0.0188552144277407,CREM,86,95,90.5,synCRE_Promega_0,19.90891484377025,0.3753868584029178
CREM,8,21,3,-89,-80,-11.238489,0.004667343464667,0.0003367208419757,-,Kang24_Table_S2,CREM8,0.0003366074992151,CREM,105,114,109.5,synCRE_Promega_0,19.90891484377025,0.0067014900376478875
CREM,9,22,2,-55,-46,-12.062472,0.0039581283473026,0.00028555522426,+,Kang24_Table_S2,CREM9,0.0002854737057519,CREM,139,148,143.5,synCRE_Promega_0,19.90891484377025,0.005683471697950103
CREM,10,24,0,-21,-12,-10.778949,0.0051167037405867,0.0003691394911716,-,Kang24_Table_S2,CREM10,0.0002810784239873,CREM,173,182,177.5,synCRE_Promega_0,19.90891484377025,0.005595966407584306
ATF1,0,14,8,-116,-107,3.268605,0.5483823492622402,0.2820398032626417,+,Kang24_Table_S2,ATF10,0.1870361425535503,ATF1,78,87,82.5,scanmut_single_pos_14_A,0.6455474551623649,0.1207407058488297
ATF1,1,21,1,-28,-19,3.787173,0.6084396305408276,0.3129280034738447,-,Kang24_Table_S2,ATF11,0.238276619385123,ATF1,166,175,170.5,scanmut_single_pos_14_A,0.6455474551623649,0.15381886526875757
ATF7,0,12,13,-133,-120,6.130579000000001,0.0517771786378225,0.207078982839992,+,Kang24_Table_S2,ATF70,0.1236783555375226,ATF7,61,74,67.5,scanmut_single_pos_14_A,0.0001841640305501424,2.2777104447603685e-05
ATF7,1,13,14,-133,-120,7.580661000000001,0.0691982248641182,0.2767531641580631,-,Kang24_Table_S2,ATF71,0.1652914060299553,ATF7,61,74,67.5,scanmut_single_pos_14_A,0.0001841640305501424,3.0440731549776678e-05
CREB1,0,0,22,-188,-180,3.867458,0.2567215162548481,0.0334342061793283,-,Kang24_Table_S2,CREB10,0.0323525251819723,CREB1,6,14,10.0,scanmut_single_pos_14_A,8.806597020412472,0.2849156518703767
CREB1,1,1,20,-167,-159,5.323435,0.3484547421632957,0.0453811112664472,+,Kang24_Table_S2,CREB11,0.0413455569265764,CREB1,27,35,31.0,scanmut_single_pos_14_A,8.806597020412472,0.3641136584368819
CREB1,2,3,18,-166,-158,5.290374999999999,0.3460458142710124,0.0450673837963205,-,Kang24_Table_S2,CREB12,0.0410597279414861,CREB1,28,36,32.0,scanmut_single_pos_14_A,8.806597020412472,0.3615964777484382
CREB1,3,6,15,-143,-135,6.817365999999999,0.476748419049713,0.062089478009913,-,Kang24_Table_S2,CREB13,0.0581818144525725,CREB1,51,59,55.0,scanmut_single_pos_14_A,8.806597020412472,0.5123837938002163
CREB1,4,8,11,-131,-123,9.843071,0.8995466339480824,0.1171527344731199,+,Kang24_Table_S2,CREB14,0.0699697156497779,CREB1,63,71,67.0,scanmut_single_pos_14_A,8.806597020412472,0.616195089360442
CREB1,5,10,9,-130,-122,4.381909,0.2859858304734469,0.0372454532051132,-,Kang24_Table_S2,CREB15,0.0222449248131449,CREB1,64,72,68.0,scanmut_single_pos_14_A,8.806597020412472,0.19590208857874133
CREB1,6,15,6,-109,-101,8.287079,0.648970778544147,0.0845189103380985,+,Kang24_Table_S2,CREB16,0.0560491490193903,CREB1,85,93,89.0,scanmut_single_pos_14_A,8.806597020412472,0.49360226875081725
CREB1,7,17,4,-108,-100,8.287079,0.648970778544147,0.0845189103380985,-,Kang24_Table_S2,CREB17,0.0560491490193903,CREB1,86,94,90.0,scanmut_single_pos_14_A,8.806597020412472,0.49360226875081725
CREM,0,2,21,-168,-159,0.8115279999999996,0.0519830596054576,0.0037502660199172,+,Kang24_Table_S2,CREM0,0.0034167703894667,CREM,26,35,30.5,scanmut_single_pos_14_A,19.90891484377025,0.06802419072460825
CREM,1,4,19,-166,-157,0.331256999999999,0.0472215689763861,0.0034067530246089,-,Kang24_Table_S2,CREM1,0.0031038045826325,CREM,28,37,32.5,scanmut_single_pos_14_A,19.90891484377025,0.061793381127334304
CREM,2,5,17,-145,-136,-11.401,0.0045180635467668,0.000325951191097,+,Kang24_Table_S2,CREM2,0.0003054371260453,CREM,49,58,53.5,scanmut_single_pos_14_A,19.90891484377025,0.006080921732561798
CREM,3,7,16,-143,-134,1.990370999999999,0.0658064743199248,0.0047475424956837,-,Kang24_Table_S2,CREM3,0.0044487511482295,CREM,51,60,55.5,scanmut_single_pos_14_A,19.90891484377025,0.08856980777122624
CREM,4,9,12,-132,-123,11.319911,0.4253351355551359,0.0306853793919787,+,Kang24_Table_S2,CREM4,0.0183269070100531,CREM,62,71,66.5,scanmut_single_pos_14_A,19.90891484377025,0.36486883101284323
CREM,5,11,10,-130,-121,2.651843,0.0751157634816747,0.0054191518830086,-,Kang24_Table_S2,CREM5,0.003236599794468,CREM,64,73,68.5,scanmut_single_pos_14_A,19.90891484377025,0.0644371896914277
CREM,6,16,7,-110,-101,10.93871,0.394108774700041,0.0284325847136862,+,Kang24_Table_S2,CREM6,0.0188552144277407,CREM,84,93,88.5,scanmut_single_pos_14_A,19.90891484377025,0.3753868584029178
CREM,7,18,5,-108,-99,10.93871,0.394108774700041,0.0284325847136862,-,Kang24_Table_S2,CREM7,0.0188552144277407,CREM,86,95,90.5,scanmut_single_pos_14_A,19.90891484377025,0.3753868584029178
CREM,8,19,3,-89,-80,-11.238489,0.004667343464667,0.0003367208419757,-,Kang24_Table_S2,CREM8,0.0003366074992151,CREM,105,114,109.5,scanmut_single_pos_14_A,19.90891484377025,0.0067014900376478875
CREM,9,20,2,-55,-46,-12.062472,0.0039581283473026,0.00028555522426,+,Kang24_Table_S2,CREM9,0.0002854737057519,CREM,139,148,143.5,scanmut_single_pos_14_A,19.90891484377025,0.005683471697950103
CREM,10,22,0,-21,-12,-10.778949,0.0051167037405867,0.0003691394911716,-,Kang24_Table_S2,CREM10,0.0002810784239873,CREM,173,182,177.5,scanmut_single_pos_14_A,19.90891484377025,0.005595966407584306
ATF1,0,16,7,-116,-107,3.268605,0.5483823492622402,0.2820398032626417,+,Kang24_Table_S2,ATF10,0.2124266590411388,ATF1,78,87,82.5,scanmut_single_pos_72_A,0.6455474551623649,0.13713148915265053
ATF1,1,22,1,-28,-19,3.787173,0.6084396305408276,0.3129280034738447,-,Kang24_Table_S2,ATF11,0.238276619385123,ATF1,166,175,170.5,scanmut_single_pos_72_A,0.6455474551623649,0.15381886526875757
ATF7,0,5,21,-169,-156,11.582282,0.1540573818302657,0.6161410638373344,+,Kang24_Table_S2,ATF70,0.2415435151909202,ATF7,25,38,31.5,scanmut_single_pos_72_A,0.0001841640305501424,4.448362731080941e-05
ATF7,1,6,22,-169,-156,11.856422,0.1627401741118484,0.6508672470938253,-,Kang24_Table_S2,ATF71,0.2551570930957867,ATF7,25,38,31.5,scanmut_single_pos_72_A,0.0001841640305501424,4.699075868797799e-05
ATF7,2,14,12,-133,-120,6.130579000000001,0.0517771786378225,0.207078982839992,+,Kang24_Table_S2,ATF72,0.1236783555375226,ATF7,61,74,67.5,scanmut_single_pos_72_A,0.0001841640305501424,2.2777104447603685e-05
ATF7,3,15,13,-133,-120,7.580661000000001,0.0691982248641182,0.2767531641580631,-,Kang24_Table_S2,ATF73,0.1652914060299553,ATF7,61,74,67.5,scanmut_single_pos_72_A,0.0001841640305501424,3.0440731549776678e-05
CREB1,0,0,23,-188,-180,3.867458,0.2567215162548481,0.0334342061793283,-,Kang24_Table_S2,CREB10,0.0323525251819723,CREB1,6,14,10.0,scanmut_single_pos_72_A,8.806597020412472,0.2849156518703767
CREB1,1,1,19,-167,-159,9.98721,0.9271695530038304,0.1207502138915102,+,Kang24_Table_S2,CREB11,0.0473372622525139,CREB1,27,35,31.0,scanmut_single_pos_72_A,8.806597020412472,0.4168801927074727
CREB1,2,3,17,-166,-158,8.906303999999999,0.7390188401779918,0.096246347533998,-,Kang24_Table_S2,CREB12,0.0377311016455582,CREB1,28,36,32.0,scanmut_single_pos_72_A,8.806597020412472,0.33228260732865295
CREB1,3,8,14,-143,-135,6.817365999999999,0.476748419049713,0.062089478009913,-,Kang24_Table_S2,CREB13,0.0581818144525725,CREB1,51,59,55.0,scanmut_single_pos_72_A,8.806597020412472,0.5123837938002163
CREB1,4,10,10,-131,-123,9.843071,0.8995466339480824,0.1171527344731199,+,Kang24_Table_S2,CREB14,0.0699697156497779,CREB1,63,71,67.0,scanmut_single_pos_72_A,8.806597020412472,0.616195089360442
CREB1,5,12,8,-130,-122,4.381909,0.2859858304734469,0.0372454532051132,-,Kang24_Table_S2,CREB15,0.0222449248131449,CREB1,64,72,68.0,scanmut_single_pos_72_A,8.806597020412472,0.19590208857874133
CREB1,6,18,4,-108,-100,4.671149999999999,0.3038807798801366,0.039576007483384,-,Kang24_Table_S2,CREB16,0.0298078460934593,CREB1,86,94,90.0,scanmut_single_pos_72_A,8.806597020412472,0.2625056885915722
CREM,0,2,20,-168,-159,11.981383,0.4855050171428503,0.0350262755234015,+,Kang24_Table_S2,CREM0,0.0137312219725736,CREM,26,35,30.5,scanmut_single_pos_72_A,19.90891484377025,0.27337372895287476
CREM,1,4,18,-166,-157,11.501112,0.4410342297933091,0.031817974897356,-,Kang24_Table_S2,CREM1,0.0124734836777456,CREM,28,37,32.5,scanmut_single_pos_72_A,19.90891484377025,0.24833352434539532
CREM,2,7,16,-145,-136,-11.401,0.0045180635467668,0.000325951191097,+,Kang24_Table_S2,CREM2,0.0003054371260453,CREM,49,58,53.5,scanmut_single_pos_72_A,19.90891484377025,0.006080921732561798
CREM,3,9,15,-143,-134,1.990370999999999,0.0658064743199248,0.0047475424956837,-,Kang24_Table_S2,CREM3,0.0044487511482295,CREM,51,60,55.5,scanmut_single_pos_72_A,19.90891484377025,0.08856980777122624
CREM,4,11,11,-132,-123,11.319911,0.4253351355551359,0.0306853793919787,+,Kang24_Table_S2,CREM4,0.0183269070100531,CREM,62,71,66.5,scanmut_single_pos_72_A,19.90891484377025,0.36486883101284323
CREM,5,13,9,-130,-121,2.651843,0.0751157634816747,0.0054191518830086,-,Kang24_Table_S2,CREM5,0.003236599794468,CREM,64,73,68.5,scanmut_single_pos_72_A,19.90891484377025,0.0644371896914277
CREM,6,17,6,-110,-101,-0.2311450000000002,0.042197256882802,0.0030442790367167,+,Kang24_Table_S2,CREM6,0.0022928892215844,CREM,84,93,88.5,scanmut_single_pos_72_A,19.90891484377025,0.045648936258722475
CREM,7,19,5,-108,-99,-0.2311449999999997,0.042197256882802,0.0030442790367167,-,Kang24_Table_S2,CREM7,0.0022928892215844,CREM,86,95,90.5,scanmut_single_pos_72_A,19.90891484377025,0.045648936258722475
CREM,8,20,3,-89,-80,-11.238489,0.004667343464667,0.0003367208419757,-,Kang24_Table_S2,CREM8,0.0003366074992151,CREM,105,114,109.5,scanmut_single_pos_72_A,19.90891484377025,0.0067014900376478875
CREM,9,21,2,-55,-46,-12.062472,0.0039581283473026,0.00028555522426,+,Kang24_Table_S2,CREM9,0.0002854737057519,CREM,139,148,143.5,scanmut_single_pos_72_A,19.90891484377025,0.005683471697950103
CREM,10,23,0,-21,-12,-10.778949,0.0051167037405867,0.0003691394911716,-,Kang24_Table_S2,CREM10,0.0002810784239873,CREM,173,182,177.5,scanmut_single_pos_72_A,19.90891484377025,0.005595966407584306
ATF1,0,16,8,-116,-107,3.268605,0.5483823492622402,0.2820398032626417,+,Kang24_Table_S2,ATF10,0.1870361425535503,ATF1,78,87,82.5,scanmut_single_pos_14_T,0.6455474551623649,0.1207407058488297
ATF1,1,23,1,-28,-19,3.787173,0.6084396305408276,0.3129280034738447,-,Kang24_Table_S2,ATF11,0.238276619385123,ATF1,166,175,170.5,scanmut_single_pos_14_T,0.6455474551623649,0.15381886526875757
ATF7,0,5,22,-169,-156,3.532028000000001,0.0307910041872518,0.123146335807883,+,Kang24_Table_S2,ATF70,0.0887069102397986,ATF7,25,38,31.5,scanmut_single_pos_14_T,0.0001841640305501424,1.6336622127411007e-05
ATF7,1,6,23,-169,-156,4.008161000000001,0.0338673775609613,0.1354500627745439,-,Kang24_Table_S2,ATF71,0.097569744821814,ATF7,25,38,31.5,scanmut_single_pos_14_T,0.0001841640305501424,1.796883746613415e-05
ATF7,2,14,13,-133,-120,6.130579000000001,0.0517771786378225,0.207078982839992,+,Kang24_Table_S2,ATF72,0.1236783555375226,ATF7,61,74,67.5,scanmut_single_pos_14_T,0.0001841640305501424,2.2777104447603685e-05
ATF7,3,15,14,-133,-120,7.580661000000001,0.0691982248641182,0.2767531641580631,-,Kang24_Table_S2,ATF73,0.1652914060299553,ATF7,61,74,67.5,scanmut_single_pos_14_T,0.0001841640305501424,3.0440731549776678e-05
CREB1,0,0,24,-188,-180,3.867458,0.2567215162548481,0.0334342061793283,-,Kang24_Table_S2,CREB10,0.0323525251819723,CREB1,6,14,10.0,scanmut_single_pos_14_T,8.806597020412472,0.2849156518703767
CREB1,1,1,20,-167,-159,7.306138,0.5282400979683625,0.068795512761503,+,Kang24_Table_S2,CREB11,0.0495559801710715,CREB1,27,35,31.0,scanmut_single_pos_14_T,8.806597020412472,0.4364195473181778
CREB1,2,3,18,-166,-158,6.124632999999999,0.4122494288538034,0.0536894320456013,-,Kang24_Table_S2,CREB12,0.0386745054008342,CREB1,28,36,32.0,scanmut_single_pos_14_T,8.806597020412472,0.34059078402891246
CREB1,3,8,15,-143,-135,6.817365999999999,0.476748419049713,0.062089478009913,-,Kang24_Table_S2,CREB13,0.0581818144525725,CREB1,51,59,55.0,scanmut_single_pos_14_T,8.806597020412472,0.5123837938002163
CREB1,4,10,11,-131,-123,9.843071,0.8995466339480824,0.1171527344731199,+,Kang24_Table_S2,CREB14,0.0699697156497779,CREB1,63,71,67.0,scanmut_single_pos_14_T,8.806597020412472,0.616195089360442
CREB1,5,12,9,-130,-122,4.381909,0.2859858304734469,0.0372454532051132,-,Kang24_Table_S2,CREB15,0.0222449248131449,CREB1,64,72,68.0,scanmut_single_pos_14_T,8.806597020412472,0.19590208857874133
CREB1,6,17,6,-109,-101,8.287079,0.648970778544147,0.0845189103380985,+,Kang24_Table_S2,CREB16,0.0560491490193903,CREB1,85,93,89.0,scanmut_single_pos_14_T,8.806597020412472,0.49360226875081725
CREB1,7,19,4,-108,-100,8.287079,0.648970778544147,0.0845189103380985,-,Kang24_Table_S2,CREB17,0.0560491490193903,CREB1,86,94,90.0,scanmut_single_pos_14_T,8.806597020412472,0.49360226875081725
CREM,0,2,21,-168,-159,0.8115279999999996,0.0519830596054576,0.0037502660199172,+,Kang24_Table_S2,CREM0,0.0027014568401219,CREM,26,35,30.5,scanmut_single_pos_14_T,19.90891484377025,0.05378307418410758
CREM,1,4,19,-166,-157,0.331256999999999,0.0472215689763861,0.0034067530246089,-,Kang24_Table_S2,CREM1,0.0024540115853272,CREM,28,37,32.5,scanmut_single_pos_14_T,19.90891484377025,0.04885670767790486
CREM,2,7,17,-145,-136,-11.401,0.0045180635467668,0.000325951191097,+,Kang24_Table_S2,CREM2,0.0003054371260453,CREM,49,58,53.5,scanmut_single_pos_14_T,19.90891484377025,0.006080921732561798
CREM,3,9,16,-143,-134,1.990370999999999,0.0658064743199248,0.0047475424956837,-,Kang24_Table_S2,CREM3,0.0044487511482295,CREM,51,60,55.5,scanmut_single_pos_14_T,19.90891484377025,0.08856980777122624
CREM,4,11,12,-132,-123,11.319911,0.4253351355551359,0.0306853793919787,+,Kang24_Table_S2,CREM4,0.0183269070100531,CREM,62,71,66.5,scanmut_single_pos_14_T,19.90891484377025,0.36486883101284323
CREM,5,13,10,-130,-121,2.651843,0.0751157634816747,0.0054191518830086,-,Kang24_Table_S2,CREM5,0.003236599794468,CREM,64,73,68.5,scanmut_single_pos_14_T,19.90891484377025,0.0644371896914277
CREM,6,18,7,-110,-101,10.93871,0.394108774700041,0.0284325847136862,+,Kang24_Table_S2,CREM6,0.0188552144277407,CREM,84,93,88.5,scanmut_single_pos_14_T,19.90891484377025,0.3753868584029178
CREM,7,20,5,-108,-99,10.93871,0.394108774700041,0.0284325847136862,-,Kang24_Table_S2,CREM7,0.0188552144277407,CREM,86,95,90.5,scanmut_single_pos_14_T,19.90891484377025,0.3753868584029178
CREM,8,21,3,-89,-80,-11.238489,0.004667343464667,0.0003367208419757,-,Kang24_Table_S2,CREM8,0.0003366074992151,CREM,105,114,109.5,scanmut_single_pos_14_T,19.90891484377025,0.0067014900376478875
CREM,9,22,2,-55,-46,-12.062472,0.0039581283473026,0.00028555522426,+,Kang24_Table_S2,CREM9,0.0002854737057519,CREM,139,148,143.5,scanmut_single_pos_14_T,19.90891484377025,0.005683471697950103
CREM,10,24,0,-21,-12,-10.778949,0.0051167037405867,0.0003691394911716,-,Kang24_Table_S2,CREM10,0.0002810784239873,CREM,173,182,177.5,scanmut_single_pos_14_T,19.90891484377025,0.005595966407584306
ATF1,0,16,8,-116,-107,3.268605,0.5483823492622402,0.2820398032626417,+,Kang24_Table_S2,ATF10,0.2038700754154871,ATF1,78,87,82.5,scanmut_single_pos_72_T,0.6455474551623649,0.1316078083682271
ATF1,1,23,1,-28,-19,3.787173,0.6084396305408276,0.3129280034738447,-,Kang24_Table_S2,ATF11,0.238276619385123,ATF1,166,175,170.5,scanmut_single_pos_72_T,0.6455474551623649,0.15381886526875757
ATF7,0,5,22,-169,-156,11.582282,0.1540573818302657,0.6161410638373344,+,Kang24_Table_S2,ATF70,0.2415435151909202,ATF7,25,38,31.5,scanmut_single_pos_72_T,0.0001841640305501424,4.448362731080941e-05
ATF7,1,6,23,-169,-156,11.856422,0.1627401741118484,0.6508672470938253,-,Kang24_Table_S2,ATF71,0.2551570930957867,ATF7,25,38,31.5,scanmut_single_pos_72_T,0.0001841640305501424,4.699075868797799e-05
ATF7,2,14,13,-133,-120,6.130579000000001,0.0517771786378225,0.207078982839992,+,Kang24_Table_S2,ATF72,0.1236783555375226,ATF7,61,74,67.5,scanmut_single_pos_72_T,0.0001841640305501424,2.2777104447603685e-05
ATF7,3,15,14,-133,-120,7.580661000000001,0.0691982248641182,0.2767531641580631,-,Kang24_Table_S2,ATF73,0.1652914060299553,ATF7,61,74,67.5,scanmut_single_pos_72_T,0.0001841640305501424,3.0440731549776678e-05
CREB1,0,0,24,-188,-180,3.867458,0.2567215162548481,0.0334342061793283,-,Kang24_Table_S2,CREB10,0.0323525251819723,CREB1,6,14,10.0,scanmut_single_pos_72_T,8.806597020412472,0.2849156518703767
CREB1,1,1,20,-167,-159,9.98721,0.9271695530038304,0.1207502138915102,+,Kang24_Table_S2,CREB11,0.0473372622525139,CREB1,27,35,31.0,scanmut_single_pos_72_T,8.806597020412472,0.4168801927074727
CREB1,2,3,18,-166,-158,8.906303999999999,0.7390188401779918,0.096246347533998,-,Kang24_Table_S2,CREB12,0.0377311016455582,CREB1,28,36,32.0,scanmut_single_pos_72_T,8.806597020412472,0.33228260732865295
CREB1,3,8,15,-143,-135,6.817365999999999,0.476748419049713,0.062089478009913,-,Kang24_Table_S2,CREB13,0.0581818144525725,CREB1,51,59,55.0,scanmut_single_pos_72_T,8.806597020412472,0.5123837938002163
CREB1,4,10,11,-131,-123,9.843071,0.8995466339480824,0.1171527344731199,+,Kang24_Table_S2,CREB14,0.0699697156497779,CREB1,63,71,67.0,scanmut_single_pos_72_T,8.806597020412472,0.616195089360442
CREB1,5,12,9,-130,-122,4.381909,0.2859858304734469,0.0372454532051132,-,Kang24_Table_S2,CREB15,0.0222449248131449,CREB1,64,72,68.0,scanmut_single_pos_72_T,8.806597020412472,0.19590208857874133
CREB1,6,17,6,-109,-101,5.606007,0.3697407734390394,0.048153304142195,+,Kang24_Table_S2,CREB16,0.0348072067609278,CREB1,85,93,89.0,scanmut_single_pos_72_T,8.806597020412472,0.30653304334966763
CREB1,7,19,4,-108,-100,5.505407999999999,0.3620176080128031,0.0471474753009477,-,Kang24_Table_S2,CREB17,0.0340801519291345,CREB1,86,94,90.0,scanmut_single_pos_72_T,8.806597020412472,0.3001301644343202
CREM,0,2,21,-168,-159,11.981383,0.4855050171428503,0.0350262755234015,+,Kang24_Table_S2,CREM0,0.0137312219725736,CREM,26,35,30.5,scanmut_single_pos_72_T,19.90891484377025,0.27337372895287476
CREM,1,4,19,-166,-157,11.501112,0.4410342297933091,0.031817974897356,-,Kang24_Table_S2,CREM1,0.0124734836777456,CREM,28,37,32.5,scanmut_single_pos_72_T,19.90891484377025,0.24833352434539532
CREM,2,7,17,-145,-136,-11.401,0.0045180635467668,0.000325951191097,+,Kang24_Table_S2,CREM2,0.0003054371260453,CREM,49,58,53.5,scanmut_single_pos_72_T,19.90891484377025,0.006080921732561798
CREM,3,9,16,-143,-134,1.990370999999999,0.0658064743199248,0.0047475424956837,-,Kang24_Table_S2,CREM3,0.0044487511482295,CREM,51,60,55.5,scanmut_single_pos_72_T,19.90891484377025,0.08856980777122624
CREM,4,11,12,-132,-123,11.319911,0.4253351355551359,0.0306853793919787,+,Kang24_Table_S2,CREM4,0.0183269070100531,CREM,62,71,66.5,scanmut_single_pos_72_T,19.90891484377025,0.36486883101284323
CREM,5,13,10,-130,-121,2.651843,0.0751157634816747,0.0054191518830086,-,Kang24_Table_S2,CREM5,0.003236599794468,CREM,64,73,68.5,scanmut_single_pos_72_T,19.90891484377025,0.0644371896914277
CREM,6,18,7,-110,-101,-0.2311450000000002,0.042197256882802,0.0030442790367167,+,Kang24_Table_S2,CREM6,0.0022005312357393,CREM,84,93,88.5,scanmut_single_pos_72_T,19.90891484377025,0.043810188983390244
CREM,7,20,5,-108,-99,-0.2311449999999997,0.042197256882802,0.0030442790367167,-,Kang24_Table_S2,CREM7,0.0022005312357393,CREM,86,95,90.5,scanmut_single_pos_72_T,19.90891484377025,0.043810188983390244
CREM,8,21,3,-89,-80,-11.238489,0.004667343464667,0.0003367208419757,-,Kang24_Table_S2,CREM8,0.0003366074992151,CREM,105,114,109.5,scanmut_single_pos_72_T,19.90891484377025,0.0067014900376478875
CREM,9,22,2,-55,-46,-12.062472,0.0039581283473026,0.00028555522426,+,Kang24_Table_S2,CREM9,0.0002854737057519,CREM,139,148,143.5,scanmut_single_pos_72_T,19.90891484377025,0.005683471697950103
CREM,10,24,0,-21,-12,-10.778949,0.0051167037405867,0.0003691394911716,-,Kang24_Table_S2,CREM10,0.0002810784239873,CREM,173,182,177.5,scanmut_single_pos_72_T,19.90891484377025,0.005595966407584306
